id,listing_url_num,last_scraped,host_since,host_duration,host_response_rate,is_response_rate_missing,host_acceptance_rate,is_acceptance_rate_missing,host_is_superhost,host_listings_count,log_host_listings_count,latitude,longitude,accommodates,log_accommodates,bedrooms,log_bedrooms,bathrooms_count,is_bath_shared,amenities,price,log_price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,neigh_Yau Tsim Mong,neigh_Islands,neigh_Central & Western,neigh_Sai Kung,neigh_Wan Chai,neigh_Sham Shui Po,neigh_Eastern,neigh_Kowloon City,neigh_Yuen Long,neigh_Tai Po,neigh_Sha Tin,neigh_Southern,neigh_Wong Tai Sin,neigh_Kwun Tong,neigh_North,neigh_Tuen Mun,neigh_Kwai Tsing,neigh_Tsuen Wan,property_type_Entire rental unit,property_type_Private room in condo,property_type_Entire serviced apartment,property_type_Entire condo,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Room in hotel,property_type_Room in aparthotel,property_type_Shared room in hostel,property_type_Shared room in rental unit,property_type_Shared room,property_type_Room in boutique hotel,property_type_Entire loft,property_type_Entire villa,property_type_Private room in guest suite,property_type_Private room in townhouse,property_type_Entire guest suite,property_type_Private room in serviced apartment,property_type_Entire home,property_type_Entire guesthouse,property_type_Houseboat,property_type_Entire bungalow,property_type_Shared room in serviced apartment,property_type_Entire cottage,property_type_Private room in bungalow,property_type_Boat,property_type_Shared room in guesthouse,property_type_Tiny home,property_type_Private room in kezhan,property_type_Private room in bed and breakfast,property_type_Room in bed and breakfast,property_type_Private room,property_type_Private room in nature lodge,property_type_Private room in boat,property_type_Shared room in kezhan,property_type_Private room in minsu,property_type_Room in hostel,property_type_Shared room in condo,property_type_Private room in villa,property_type_Entire vacation home,property_type_Entire townhouse,property_type_Private room in cottage,property_type_Private room in houseboat,property_type_Shared room in guest suite,property_type_Hut,property_type_Entire cabin,property_type_Entire place,property_type_Private room in ryokan,property_type_Shared room in townhouse,property_type_Shared room in hotel,property_type_Private room in tiny home,property_type_Private room in riad,property_type_Private room in farm stay,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_Hotel room
7.58E+17,7.58294E+17,2025-06-22,2015-06-02,3673,1,1,1,1,1,1,0,22.28586849,114.2113784,4,1.386294361,2,0.693147181,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Mountain view"", ""50 inch HDTV"", ""Toaster"", ""Smart lock"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Refrigerator"", ""LG Bluetooth sound system"", ""Dining table"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Rice maker"", ""Clothing storage: closet"", ""First aid kit"", ""Shower gel"", ""Essentials"", ""Heating"", ""Paid parking lot on premises"", ""Bed linens"", ""Bathtub"", ""Body soap"", ""Hangers"", ""Freezer"", ""Coffee maker"", ""Dryer"", ""Gas stove"", ""Hot water kettle"", ""Single level home"", ""Window AC unit"", ""Laundromat nearby"", ""Bread maker""]",1012.00 ,6.92,9,26,56,250,22,4.91,4.91,4.87,4.78,4.91,4.87,4.83,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.59E+17,7.59013E+17,2025-06-21,2014-11-20,3866,1,1,N/A,0,0,1,0,22.28314,114.13719,2,0.693147181,1,0,1,0,"[""Washer"", ""Mountain view"", ""TV"", ""Pets allowed"", ""Outdoor dining area"", ""Kitchen"", ""City skyline view"", ""Sea view"", ""Wifi"", ""Air conditioning"", ""Harbor view"", ""Exercise equipment""]",1039.00 ,6.946,21,32,32,32,12,4.83,4.75,4.75,4.67,4.67,4.67,4.67,0,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.6E+17,7.59817E+17,2025-06-21,N/A,N/A,N/A,0,N/A,0,0,N/A,N/A,22.2859112,114.1468732,2,0.693147181,1,0,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Free parking on premises"", ""Self check-in"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Private entrance"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Mini fridge"", ""HDTV with Chromecast"", ""Portable heater"", ""Refrigerator"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Pets allowed"", ""Free dryer \u2013 In unit"", ""Lockbox"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Hangers"", ""Freezer""]",1070.00 ,6.975,29,59,89,364,10,4.3,4.6,3.9,5,4.8,4.6,4.2,1,0.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.62E+17,7.62023E+17,2025-06-21,2014-07-28,3981,1,1,1,1,0,1,0,22.31925665,114.1769467,3,1.098612289,2,0.693147181,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Self check-in"", ""Smart lock"", ""Park view"", ""Hair dryer"", ""Drying rack for clothing"", ""Dishwasher"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Conditioner"", ""Microwave"", ""Candy stainless steel oven"", ""Hot water"", ""65 inch HDTV with Amazon Prime Video, Netflix, Apple TV"", ""Refrigerator"", ""Private patio or balcony"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Blender"", ""Rice maker"", ""Iron"", ""Coffee"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Bed linens"", ""Body soap"", ""Hangers"", ""Freezer"", ""Coffee maker"", ""Dryer"", ""Bidet""]",1620.00 ,7.39,28,58,88,363,11,5,5,4.83,4.92,5,4.92,5,0,0.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.62E+17,7.62119E+17,2025-06-21,2022-01-12,1256,1,1,0.91,1,0,47,3.850147602,22.2846755,114.2117901,4,1.386294361,2,0.693147181,1,0,"[""Cooking basics"", ""Self check-in"", ""Washer"", ""Extra pillows and blankets"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Private entrance"", ""Hot water"", ""Stove"", ""Refrigerator"", ""Dining table"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Pets allowed"", ""Rice maker"", ""Iron"", ""Clothing storage: closet"", ""First aid kit"", ""Lockbox"", ""Stainless steel oven"", ""Books and reading material"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Air conditioning"", ""Free street parking"", ""TV"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Hot water kettle"", ""Single level home"", ""Window guards"", ""Laundromat nearby""]",192.00 ,5.257,29,59,89,364,1,4,5,3,5,5,5,5,0,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63E+17,7.6269E+17,2025-06-21,2021-11-16,1313,1,1,0.53,1,0,2,0.693147181,22.28762,113.93888,4,1.386294361,4,1.386294361,3,0,"[""Self check-in"", ""TV"", ""Washer"", ""Hot water"", ""Dedicated workspace"", ""Smart lock"", ""Paid parking on premises"", ""Refrigerator"", ""Wifi"", ""Smoke alarm"", ""Bathtub"", ""Kitchen"", ""Air conditioning""]",780.00 ,6.659,29,40,70,330,19,4.55,4.5,4.4,4.85,4.6,4.8,4.7,0,0.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.65E+17,7.64645E+17,2025-06-22,2022-10-29,967,1,1,0.99,1,0,3,1.098612289,22.21035,114.02972,2,0.693147181,N/A,N/A,1,0,"[""Conditioner"", ""BBQ grill"", ""TV"", ""Shower gel"", ""Hot water"", ""Beach access \u2013 Beachfront"", ""Mini fridge"", ""Hair dryer"", ""Outdoor furniture"", ""Hot water kettle"", ""Private patio or balcony"", ""Wifi"", ""Fire extinguisher"", ""Beach view"", ""Shampoo"", ""Air conditioning""]",568.00 ,6.342,20,20,20,20,30,4.72,4.63,4.7,4.8,4.78,4.67,4.59,1,1.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.67E+17,7.67041E+17,2025-06-22,2022-03-12,1198,0.5,1,0.71,1,0,1,0,22.22875,114.11075,4,1.386294361,2,0.693147181,1,0,"[""Outdoor shower"", ""Cooking basics"", ""Self check-in"", ""Washer"", ""Extra pillows and blankets"", ""Arcade games"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Conditioner"", ""Hot water"", ""Stove"", ""Oven"", ""Beach access \u2013 Beachfront"", ""Refrigerator"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Coffee maker: espresso machine"", ""Iron"", ""First aid kit"", ""Lockbox"", ""Shower gel"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Body soap"", ""Mosquito net"", ""Clothing storage: wardrobe"", ""TV"", ""Hangers"", ""Outdoor dining area"", ""Wine glasses"", ""Freezer"", ""Backyard"", ""Laundromat nearby""]",1955.00 ,7.578,0,2,2,74,6,5,5,4.86,4.71,5,4.86,4.57,0,0.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.69E+17,7.6864E+17,2025-06-21,2016-03-04,3396,N/A,0,N/A,0,0,1,0,22.27149376,113.9957233,4,1.386294361,2,0.693147181,1,0,"[""Heating - split type ductless system"", ""Induction stove"", ""Cooking basics"", ""Board games"", ""Washer"", ""Mountain view"", ""Extra pillows and blankets"", ""Self check-in"", ""Clothing storage"", ""Outdoor playground"", ""Trash compactor"", ""Smart lock"", ""Hair dryer"", ""Outdoor kitchen"", ""Dishwasher"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Portable fans"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Oven"", ""Room-darkening shades"", ""Mini fridge"", ""Beach access \u2013 Beachfront"", ""Exterior security cameras on property"", ""Refrigerator"", ""Dining table"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Baking sheet"", ""Pets allowed"", ""Blender"", ""Rice maker"", ""Iron"", ""Free dryer \u2013 In unit"", ""BBQ grill"", ""Shower gel"", ""Barbecue utensils"", ""Books and reading material"", ""Essentials"", ""AC - split type ductless system"", ""Outdoor furniture"", ""Private hot tub - open 24 hours"", ""Patio or balcony"", ""Bed linens"", ""Bathtub"", ""Movie theater"", ""Body soap"", ""Canal view"", ""Hangers"", ""Outdoor dining area"", ""Wine glasses"", ""Freezer"", ""Coffee maker"", ""Hot water kettle""]",1194.00 ,7.085,0,0,0,171,36,4.89,4.83,4.92,4.33,4.78,4.78,4.67,0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.72E+17,7.71538E+17,2025-06-21,2016-06-16,3292,1,1,0.64,1,0,1,0,22.31793,114.16887,8,2.079441542,3,1.098612289,1,0,"[""Cooking basics"", ""Self check-in"", ""Washer"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Ceiling fan"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Stove"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Rice maker"", ""Iron"", ""Crib"", ""First aid kit"", ""Lockbox"", ""Shower gel"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Bed linens"", ""Air conditioning"", ""TV"", ""Hot water kettle""]",550.00 ,6.31,10,30,38,219,21,4.73,4.91,4.91,4.77,4.91,4.91,4.77,0,0.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.76E+17,7.75588E+17,2025-06-21,2019-06-11,2202,0.9,1,0.64,1,0,43,3.761200116,22.28597,114.14202,1,0,1,0,1,0,"[""Cooking basics"", ""Washer"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Air conditioning""]",520.00 ,6.254,27,57,87,268,2,5,5,5,5,4.5,5,5,0,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.76E+17,7.76416E+17,2025-06-21,2022-12-07,927,0,1,0.06,1,0,1,0,22.27915412,114.1922397,4,1.386294361,2,0.693147181,1,0,"[""Washer"", ""Hair dryer"", ""Ceiling fan"", ""Cleaning products"", ""Wifi"", ""Aesop body soap"", ""Hot water"", ""Portable heater"", ""City skyline view"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Aveda conditioner"", ""Shower gel"", ""Garden view"", ""Aesop shampoo"", ""Bathtub"", ""Air conditioning"", ""Exercise equipment"", ""TV""]",1200.00 ,7.09,0,0,0,157,5,5,5,5,5,5,5,5,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.78E+17,7.7804E+17,2025-06-21,2016-10-26,3160,1,1,0.97,1,1,1,0,22.2958686,114.1728713,2,0.693147181,N/A,N/A,1,0,"[""Induction stove"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Conditioner"", ""Microwave"", ""Hot water"", ""Oven"", ""Refrigerator"", ""Dining table"", ""Fire extinguisher"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Rice maker"", ""Iron"", ""Free dryer \u2013 In unit"", ""Clothing storage: closet"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Bed linens"", ""Bathtub"", ""Hot tub"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Keypad"", ""Hot water kettle"", ""Bidet""]",572.00 ,6.349,23,53,65,65,28,4.86,4.79,4.79,4.93,4.83,5,4.72,0,0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.78E+17,7.78058E+17,2025-06-21,2012-10-10,4637,0.94,1,0.47,1,0,26,3.258096538,22.31399,114.16878,4,1.386294361,1,0,1,0,"[""BBQ grill"", ""TV"", ""First aid kit"", ""Washer"", ""Self check-in"", ""Lockbox"", ""Pets allowed"", ""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Air conditioning""]",724.00 ,6.585,6,31,61,326,19,4.45,4.25,4.45,4.5,4.45,4.5,4.15,0,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.81E+17,7.80794E+17,2025-06-21,2015-03-08,3758,1,1,0.93,1,0,4,1.386294361,22.27946,114.18477,4,1.386294361,2,0.693147181,1,0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Toaster"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Private entrance"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""Mini fridge"", ""City skyline view"", ""Dining table"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Rice maker"", ""Iron"", ""32 inch HDTV"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Clothing storage: wardrobe"", ""Electric stove"", ""Hangers"", ""Wine glasses"", ""Hot water kettle"", ""Window AC unit""]",943.00 ,6.849,6,7,37,284,11,4.75,4.83,4.83,5,5,5,4.83,0,0.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.81E+17,7.80805E+17,2025-06-22,2018-08-27,2491,1,1,1,1,0,17,2.833213344,22.29235,114.2004,2,0.693147181,1,0,1,0,"[""Induction stove"", ""Cooking basics"", ""Self check-in"", ""Washer"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Cleaning available during stay"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private patio or balcony"", ""Dining table"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""BBQ grill"", ""Clothing storage: closet"", ""Lockbox"", ""Shower gel"", ""Barbecue utensils"", ""Essentials"", ""Outdoor furniture"", ""Long term stays allowed"", ""Body soap"", ""Hangers"", ""Outdoor dining area"", ""Freezer"", ""Hot water kettle"", ""Window AC unit"", ""Laundromat nearby""]",150.00 ,5.011,0,24,24,206,8,4.88,4.38,4.25,5,4.75,4.5,5,1,0.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.81E+17,7.81426E+17,2025-06-21,2015-08-19,3594,1,1,0.87,1,1,2,0.693147181,22.276809,114.1686271,2,0.693147181,2,0.693147181,1,0,"[""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Portable fans"", ""Microwave"", ""Hot water"", ""Stove"", ""Oven"", ""Refrigerator"", ""City skyline view"", ""Private patio or balcony"", ""Dining table"", ""Dishes and silverware"", ""Elevator"", ""Kitchen"", ""Baking sheet"", ""Blender"", ""Rice maker"", ""Iron"", ""First aid kit"", ""Coffee"", ""Shower gel"", ""AC - split type ductless system"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Bed linens"", ""Clothing storage: closet and wardrobe"", ""Reverse cycle in main lounge.  1 window AC each in the two lockable rooms. conditioner"", ""TV"", ""Hangers"", ""Wine glasses"", ""Freezer"", ""Hot water kettle"", ""Single level home"", ""Window AC unit"", ""Host greets you"", ""Laundromat nearby""]",2000.00 ,7.601,0,0,8,149,13,5,4.85,4.83,5,5,4.92,4.85,0,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.85E+17,7.85396E+17,2025-06-21,2012-10-10,4637,0.94,1,0.47,1,0,26,3.258096538,22.47100367,114.2113355,9,2.197224577,3,1.098612289,1,0,"[""Cooking basics"", ""Free parking on premises"", ""Washer"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Stove"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Pets allowed"", ""Rice maker"", ""BBQ grill"", ""First aid kit"", ""Shower gel"", ""Bathtub"", ""Hot tub"", ""Air conditioning"", ""Exercise equipment"", ""Body soap"", ""TV"", ""Outdoor dining area"", ""Freezer"", ""Dryer"", ""Hot water kettle""]",1273.00 ,7.149,24,48,78,353,9,4.3,4.3,4.4,4.6,4,4.4,4.1,0,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.87E+17,7.86785E+17,2025-06-22,2022-08-18,1039,1,1,1,1,0,27,3.295836866,22.29735188,114.1764171,1,0,1,0,1,0,"[""Self check-in"", ""Smart lock"", ""Hair dryer"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Room-darkening shades"", ""TV with standard cable"", ""Refrigerator"", ""Elevator"", ""Fire extinguisher"", ""Smoke alarm"", ""Iron"", ""Shower gel"", ""Essentials"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm""]",162.00 ,5.088,27,57,87,362,58,4.68,4.7,4.63,4.73,4.81,4.79,4.78,1,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.87E+17,7.87421E+17,2025-06-21,2016-08-05,3242,0.5,1,0.08,1,0,1,0,22.26993,114.18471,3,1.098612289,1,0,1.5,1,"[""Iron"", ""Washer"", ""TV"", ""Hot water"", ""Essentials"", ""Park view"", ""Hair dryer"", ""Central heating"", ""Refrigerator"", ""Dryer"", ""Wifi"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Air conditioning""]",1710.00 ,7.444,27,44,70,340,2,5,5,5,5,5,5,5,0,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.9E+17,7.8963E+17,2025-06-21,2016-01-07,3453,1,1,0.81,1,0,1,0,22.28532232,114.1515906,2,0.693147181,1,0,1,0,"[""Induction stove"", ""Cooking basics"", ""Self check-in"", ""Washer"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Shampoo"", ""Microwave"", ""Hot water"", ""Portable heater"", ""Refrigerator"", ""Dishes and silverware"", ""Dedicated workspace"", ""Kitchen"", ""Blender"", ""Coffee maker: Nespresso"", ""Iron"", ""Clothing storage: closet"", ""Coffee"", ""Lockbox"", ""Shower gel"", ""Essentials"", ""Air conditioning"", ""Body soap"", ""Hangers"", ""Freezer""]",630.00 ,6.446,6,6,6,6,21,4.95,5,4.77,4.73,4.95,4.91,4.82,0,0.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.9E+17,7.90159E+17,2025-06-21,2021-03-22,1552,1,1,0.94,1,1,1,0,22.32525,114.2161,2,0.693147181,1,0,1.5,1,"[""Cooking basics"", ""Self check-in"", ""Extra pillows and blankets"", ""Hair dryer"", ""Cleaning products"", ""Wifi"", ""Lock on bedroom door"", ""Children\u2019s books and toys"", ""Hot water"", ""Room-darkening shades"", ""Dove conditioner"", ""Refrigerator"", ""50 inch HDTV with standard cable"", ""Dishes and silverware"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Iron"", ""Lockbox"", ""Shower gel"", ""Essentials"", ""Paid parking lot off premises"", ""Luggage dropoff allowed"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Body soap"", ""Hangers"", ""Clothing storage: dresser"", ""Dove  shampoo""]",453.00 ,6.116,0,19,49,50,39,4.95,4.95,4.9,4.91,4.97,4.95,4.86,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
