,Profile_Category_Accessibility_Count,Profile_Category_Bathroom_Personal_Count,Profile_Category_Bedding_Comfort_Count,Profile_Category_Business_Work_Count,Profile_Category_Climate_Control_Count,Profile_Category_Essential_Tech_Count,Profile_Category_Kitchen_Dining_Count,Profile_Category_Outdoor_Recreation_Count,Profile_Category_Safety_Security_Count,Profile_Category_Transportation_Count,Profile_Category_Family_Pets_Count,price,log_price,longitude,latitude
297,1,1,1,1,2,1,6,0,0,0,0,255.0,5.541263545158426,114.19148,22.2872
298,1,0,0,1,1,1,1,0,0,0,0,519.0,6.251903883165888,114.18966,22.28729
299,1,3,5,1,1,1,1,0,3,0,0,307.0,5.726847747587197,114.17118,22.3183
300,1,3,2,1,1,1,5,0,1,0,0,1930.0,7.5652752818989315,114.17123,22.31544
301,0,0,0,0,0,1,1,0,0,0,0,170.0,5.135798437050262,114.17026,22.31416
302,1,5,3,1,2,0,9,3,0,0,0,1300.0,7.170119543449628,114.01037,22.29104
303,1,3,3,2,1,1,2,0,3,0,1,199.0,5.293304824724492,114.17268,22.29695
304,1,3,1,2,2,1,3,2,5,2,1,413.0,6.023447592961033,114.16968,22.31681
305,1,5,2,1,1,1,7,0,4,0,0,785.0,6.665683717782408,114.17165,22.31523
306,1,0,1,0,1,1,1,0,1,0,0,160.0,5.075173815233827,114.16724,22.32781
307,0,3,5,1,1,1,6,0,0,0,0,1112.0,7.013915474810528,114.1671066,22.30737305
308,1,3,1,1,1,1,1,0,4,0,1,444.0,6.095824562432225,114.17133,22.32049
309,0,2,2,1,2,1,1,1,1,0,0,2000.0,7.600902459542082,114.15191,22.28398
310,0,2,2,1,1,1,2,0,0,0,0,280.0,5.634789603169249,114.17281,22.29639
311,1,3,2,1,1,1,0,0,2,0,0,451.0,6.111467339502679,114.16968,22.31681
312,1,3,2,1,1,1,0,0,2,0,0,451.0,6.111467339502679,114.16968,22.31681
313,0,0,0,1,1,1,1,0,0,0,0,225.0,5.41610040220442,114.17061,22.31592
314,1,2,2,1,1,1,0,0,0,0,0,550.0,6.309918278226516,114.17176,22.31765
315,1,3,2,1,1,1,0,0,1,0,0,329.0,5.796057750765372,114.1703,22.31776
316,0,2,2,1,1,1,0,0,3,0,0,1348.0,7.206377291472252,113.92838,22.2772
317,0,0,0,0,1,1,1,0,0,0,0,150.0,5.0106352940962555,114.1701,22.31223
318,1,3,2,1,1,1,8,0,2,0,0,553.0,6.315358001522335,114.17197,22.30605
319,0,0,0,0,1,1,1,0,0,0,0,120.0,4.787491742782046,114.17193,22.31255
320,0,0,0,0,1,1,1,0,0,0,0,180.0,5.19295685089021,114.17083,22.31213
321,0,1,1,2,2,1,2,0,0,0,0,369.0,5.910796644040527,114.17113,22.31869
322,1,3,2,1,2,1,5,0,5,1,5,1400.0,7.24422751560335,114.19367,22.28887
323,1,3,5,2,0,1,7,0,3,0,0,441.0,6.089044875446846,114.17047,22.31775
324,1,3,5,2,1,1,5,0,3,0,0,336.0,5.817111159963204,114.17047,22.31775
325,1,4,5,2,0,1,5,0,3,0,0,301.0,5.707110264748875,114.17047,22.31775
326,1,6,3,2,2,1,8,0,4,0,0,500.0,6.214608098422191,114.14999,22.2864
327,1,3,5,2,0,1,6,0,3,0,0,450.0,6.1092475827643655,114.17047,22.31775
328,0,6,5,2,4,2,10,5,1,0,1,1835.0,7.51479976048867,113.9776027,22.24361702
329,0,0,0,1,1,1,0,0,0,0,0,180.0,5.19295685089021,114.16944,22.31146
330,0,2,0,1,1,1,0,0,2,0,0,429.0,6.061456918928017,114.17025,22.31608
331,0,2,2,2,2,1,2,0,1,0,0,350.0,5.857933154483459,114.16967,22.31889
332,1,2,1,1,1,1,0,0,1,0,0,313.0,5.746203190540153,114.16862,22.3166
333,1,1,1,1,1,1,0,0,1,0,0,335.0,5.814130531825066,114.17099,22.3199
334,1,2,2,1,1,1,0,0,3,0,0,321.0,5.771441123130016,114.17239,22.30432
335,1,2,1,1,1,1,0,0,1,0,0,313.0,5.746203190540153,114.17082,22.31563
336,1,1,2,1,1,1,1,0,1,0,0,5572.0,8.625509334899697,114.01589,22.30839
337,1,2,1,1,1,1,0,0,2,0,0,400.0,5.991464547107982,114.17239,22.29786
338,1,2,2,1,2,1,1,0,3,0,0,1999.0,7.6004023345004,114.14998,22.2821
339,0,5,3,2,1,1,6,0,3,0,0,650.0,6.476972362889683,114.15065,22.2847
340,1,3,2,1,1,1,0,0,2,0,0,465.0,6.142037405587356,114.16968,22.31681
341,0,5,4,2,1,1,8,2,1,0,1,1116.0,7.017506142941256,114.2129641,22.2178086
342,1,3,2,1,1,1,3,0,4,0,0,1442.0,7.273786317844895,114.18444,22.30767
343,1,3,1,2,2,1,4,2,4,3,1,382.0,5.945420608606575,114.16962,22.3169
344,1,3,1,2,1,1,2,0,1,0,0,479.0,6.171700597410915,114.17281,22.29639
345,0,1,2,1,2,0,6,0,0,0,0,310.0,5.736572297479192,114.14274,22.28667
346,0,5,3,2,1,1,6,0,3,0,0,641.0,6.46302945692067,114.1504,22.28302
347,1,2,3,2,1,1,5,0,1,0,0,465.0,6.142037405587356,114.1519165,22.28510857
348,1,2,2,1,2,1,1,0,2,0,0,14129.0,9.555984701765809,114.01055,22.30665
349,1,2,2,1,1,1,0,0,2,0,1,297.0,5.6937321388027,114.16616,22.30643
350,1,3,1,2,1,1,2,2,4,2,1,671.0,6.508769136971682,114.16968,22.31681
351,1,3,1,1,2,1,3,1,4,1,0,1433.0,7.267525427828172,113.952,22.29524
352,1,3,2,1,1,1,5,0,0,1,0,516.0,6.246106765481563,114.17147,22.29695
353,1,3,5,2,0,1,4,0,3,0,0,259.0,5.556828061699537,114.17047,22.31775
354,1,3,2,1,1,1,1,0,1,2,0,200.0,5.298317366548036,114.25967,22.3088
355,1,0,1,1,1,1,0,0,0,0,0,350.0,5.857933154483459,114.17136,22.32073
356,1,1,1,1,1,1,0,0,2,0,0,296.0,5.69035945432406,114.17184,22.32081
357,1,3,3,2,1,1,5,0,4,0,0,2119.0,7.6586995582682995,114.18444,22.30767
358,0,5,3,2,1,1,8,2,5,0,0,350.0,5.857933154483459,114.2095,22.33586
359,1,3,3,1,1,0,0,0,2,0,0,287.0,5.659482215759621,114.17178,22.30604
360,1,0,1,1,1,1,0,0,2,0,0,270.0,5.598421958998375,114.17178,22.32025
361,1,1,1,1,2,1,3,0,0,0,0,1500.0,7.313220387090301,114.13158,22.28387
362,0,5,5,4,1,0,8,3,3,3,1,302.0,5.71042701737487,114.17456,22.44305
363,1,3,2,2,2,1,4,3,3,2,0,494.0,6.202535517187923,114.25831,22.32501
364,1,3,1,1,1,1,0,0,3,0,0,266.0,5.583496308781699,114.16926,22.31578
365,1,2,2,1,1,1,0,0,3,0,0,396.0,5.981414211254481,114.17261,22.30608
366,1,2,1,1,1,1,0,0,3,0,0,266.0,5.583496308781699,114.16945,22.31778
367,1,2,1,1,1,1,0,0,3,0,0,266.0,5.583496308781699,114.16899,22.31587
368,1,2,1,1,1,1,0,0,3,0,0,276.0,5.62040086571715,114.17078,22.31562
369,1,2,1,1,1,1,0,0,3,0,0,282.0,5.641907070938114,114.17051,22.31605
370,1,2,1,1,1,1,0,0,3,0,0,276.0,5.62040086571715,114.16901,22.31596
371,1,2,1,1,1,1,0,0,3,0,0,395.0,5.978885764901122,114.17042,22.31787
372,1,2,1,1,1,1,0,0,3,0,0,266.0,5.583496308781699,114.17058,22.31791
373,1,3,1,1,1,1,0,0,1,0,0,266.0,5.583496308781699,114.17076,22.31748
374,0,4,5,2,1,1,5,5,2,1,1,648.0,6.473890696352274,114.04104,22.28136
375,1,6,1,3,0,1,5,1,1,2,0,380.0,5.940171252720432,114.25935,22.31751
376,1,3,2,2,0,1,3,0,2,0,0,478.0,6.169610732491456,114.14349,22.28769
377,0,3,1,2,2,1,0,0,0,0,0,600.0,6.396929655216146,114.17211,22.29859
378,0,0,0,1,1,0,0,0,0,0,0,180.0,5.19295685089021,114.20026,22.2897
379,1,4,5,1,1,1,3,0,0,0,0,3879.0,8.263332667439967,114.17095,22.31361
380,1,5,5,2,2,2,10,0,2,1,5,1400.0,7.24422751560335,114.19394,22.28894
381,0,6,3,3,1,1,8,3,0,0,1,1300.0,7.170119543449628,114.1511417,22.2792794
382,0,3,5,1,1,1,1,0,5,0,0,324.0,5.780743515792329,114.17118,22.3183
383,0,3,5,1,1,1,6,0,0,0,0,526.0,6.26530121273771,114.16889,22.30548
384,0,3,2,1,1,0,0,0,0,1,0,399.0,5.988961416889864,114.16529,22.33321
385,0,3,2,1,1,1,1,2,2,0,0,1056.0,6.962243464266207,113.85634,22.2554
386,0,3,2,1,1,1,1,2,2,0,0,856.0,6.752270376141742,113.85809,22.2569
387,0,4,3,1,2,0,2,0,2,0,0,756.0,6.628041376179533,113.85788,22.25689
388,0,3,2,2,1,1,5,0,1,0,1,618.0,6.42648845745769,114.1356836,22.28465567
389,0,0,0,0,0,0,0,0,0,0,0,624.0,6.436150368369428,114.25541,22.35671
390,1,1,2,1,1,0,1,0,3,0,0,180.0,5.19295685089021,114.17293,22.29833
391,0,2,2,2,2,1,2,0,0,0,0,776.0,6.654152520183219,114.15062,22.2854
392,0,0,0,1,1,0,0,0,0,0,0,180.0,5.19295685089021,114.16612,22.33782
393,1,4,3,2,2,1,4,0,1,0,0,1079.0,6.983789965258135,114.17126,22.27864
394,1,3,2,1,1,1,2,0,1,1,0,619.0,6.428105272684596,114.16373,22.32927
395,0,3,3,1,1,1,3,2,0,1,0,659.0,6.490723534502507,114.16256,22.33168
396,0,0,0,1,1,0,0,0,0,0,0,150.0,5.0106352940962555,114.19806,22.29011
397,0,2,2,2,2,0,1,1,2,0,0,469.0,6.150602768446279,114.11407,22.22417
398,0,3,2,1,2,1,0,0,0,0,0,399.0,5.988961416889864,114.17186,22.30943
399,0,2,2,2,1,1,2,0,0,0,0,573.0,6.35088571671474,114.15029,22.28612
400,0,1,1,1,1,1,1,0,1,0,0,250.0,5.521460917862246,114.1695,22.29779
401,0,2,2,2,2,1,2,0,0,0,0,505.0,6.22455842927536,114.15077,22.28555
402,0,2,2,2,2,1,2,0,0,0,0,505.0,6.22455842927536,114.15199,22.28535
403,1,3,2,1,1,1,4,0,0,0,0,683.0,6.52649485957079,114.18576,22.28037
404,0,2,2,2,2,1,2,0,0,0,0,456.0,6.1224928095143865,114.15088,22.2854
405,1,0,0,1,1,0,1,0,1,0,0,160.0,5.075173815233827,114.14904,22.2866
406,1,0,0,1,1,0,1,0,1,0,0,160.0,5.075173815233827,114.14863,22.28751
407,0,3,2,1,2,1,5,0,3,0,0,499.0,6.212606095751519,114.03901,22.28684
408,0,4,3,2,2,1,7,0,2,0,3,1473.0,7.29505641646263,114.1833801,22.26664919
409,1,1,1,1,1,1,0,0,2,0,0,200.0,5.298317366548036,114.16964,22.32083
410,0,2,2,1,2,1,7,0,1,0,0,860.0,6.756932389247553,114.1494064,22.28513527
411,1,4,4,2,1,2,5,0,0,0,1,856.0,6.752270376141742,114.19146,22.27993
412,0,2,2,2,2,1,2,0,0,0,0,776.0,6.654152520183219,114.15028,22.28581
413,1,5,5,1,2,1,6,1,0,0,0,1122.0,7.022868086082641,114.13032,22.2843
414,0,2,2,1,1,1,0,0,2,0,0,178.0,5.181783550292085,114.17136,22.30474
415,0,2,2,1,1,1,0,0,4,0,0,357.0,5.877735781779639,114.17136,22.30474
416,0,1,1,1,1,1,0,0,2,0,0,236.0,5.4638318050256105,114.17136,22.30474
417,0,3,1,2,1,1,1,0,3,0,0,257.0,5.54907608489522,114.17136,22.30474
418,0,6,5,3,1,0,8,0,3,0,0,500.0,6.214608098422191,114.17169,22.27655
419,1,1,2,1,2,0,4,2,3,0,0,260.0,5.560681631015528,114.17181,22.29792
420,0,3,2,1,2,1,5,0,1,1,0,499.0,6.212606095751519,114.04082,22.28425
421,0,4,5,1,2,2,9,2,0,0,1,855.0,6.75110146893676,114.14172,22.28829
422,0,3,2,1,2,0,7,2,1,0,0,1950.0,7.575584651557793,114.11088,22.22728
423,1,3,3,1,1,1,7,0,4,0,0,1300.0,7.170119543449628,114.18465,22.30755
424,1,2,2,1,1,1,1,0,1,0,0,173.0,5.153291594497779,114.17009,22.30971
425,1,3,1,1,2,1,0,0,2,0,0,317.0,5.75890177387728,114.17276,22.30705
426,1,3,3,1,1,1,6,0,2,0,0,1500.0,7.313220387090301,114.18465,22.30755
427,1,2,2,1,1,1,1,0,4,0,0,1000.0,6.907755278982137,114.18465,22.30755
428,1,4,2,1,2,1,0,0,1,0,0,279.0,5.631211781821365,114.17065,22.30615
429,1,3,1,1,2,1,0,0,3,0,0,583.0,6.368187186350492,114.17116,22.31055
430,1,0,1,1,1,0,1,0,1,0,0,192.0,5.2574953720277815,114.25583,22.327
431,0,2,2,1,1,1,1,0,0,0,0,1500.0,7.313220387090301,114.14832,22.28187
432,0,3,1,1,1,1,1,0,3,1,0,200.0,5.298317366548036,114.17049,22.32119
433,1,3,3,1,1,1,2,0,4,0,0,1200.0,7.090076835776092,114.18465,22.30755
434,1,2,2,1,1,1,1,0,4,0,0,1300.0,7.170119543449628,114.18465,22.30755
435,1,3,2,1,2,1,6,1,1,0,0,360.0,5.886104031450156,114.27498,22.29746
436,0,2,1,1,1,1,1,0,0,0,0,515.0,6.244166900663736,114.02827,22.21159
437,1,5,5,4,2,2,8,0,3,4,3,366.0,5.902633333401366,114.1665517,22.3055249
438,1,2,1,1,1,1,0,0,0,0,0,650.0,6.476972362889683,114.17266,22.32027
439,1,2,1,1,1,1,0,0,0,0,0,650.0,6.476972362889683,114.16966,22.32394
440,0,0,0,1,1,1,0,1,0,0,0,866.0,6.763884908562435,114.02963,22.21005
441,1,5,3,2,2,1,6,0,3,0,0,638.0,6.45833828334479,114.15331,22.2847
442,1,3,3,1,1,1,1,0,5,0,0,264.0,5.575949103146316,114.17042,22.30786
443,0,2,1,1,1,1,0,0,0,0,0,376.0,5.929589143389895,114.02862,22.21295
444,1,6,5,3,1,2,9,0,3,1,5,1148.0,7.045776576879511,114.19376,22.2888
445,0,2,2,1,2,1,4,5,1,0,2,1520.0,7.326465613840322,114.29128,22.29701
446,0,2,1,1,1,1,0,0,0,0,0,449.0,6.1070228877422545,114.02927,22.21104
447,0,3,1,1,1,1,1,2,0,0,0,515.0,6.244166900663736,114.02831,22.21203
448,1,3,2,1,2,1,8,0,4,1,4,1300.0,7.170119543449628,114.1917,22.28288
449,1,3,2,1,1,0,0,0,0,1,0,499.0,6.212606095751519,114.16182,22.33151
450,1,4,4,2,2,1,9,4,0,0,1,1238.0,7.121252453244542,114.19265,22.28281
451,1,3,2,1,2,1,5,3,2,0,4,1400.0,7.24422751560335,114.25997,22.30852
452,1,2,1,1,1,1,0,0,3,0,0,276.0,5.62040086571715,114.16897,22.31602
453,1,2,1,1,1,1,0,0,1,0,0,331.0,5.802118375377063,114.16886,22.31737
454,1,3,2,1,1,0,0,0,0,1,0,269.0,5.594711379601839,114.16255,22.33232
455,1,2,1,1,1,1,0,0,0,0,0,2447.0,7.802618063442671,114.17041,22.31816
456,1,3,3,1,1,0,1,0,0,1,0,320.0,5.768320995793772,114.16158,22.33214
457,1,2,1,1,1,0,3,0,1,0,0,200.0,5.298317366548036,114.20669,22.32943
458,1,1,1,1,1,0,1,0,1,0,0,160.0,5.075173815233827,114.17508,22.29916
459,1,2,2,1,2,1,3,0,1,0,0,3000.0,8.006367567650246,114.14983,22.28466
460,1,4,3,1,0,1,7,0,0,0,2,1032.0,6.939253946041508,114.1875743,22.27822107
461,1,0,1,1,1,0,1,0,1,0,0,195.0,5.272999558563747,114.18649,22.2791
462,0,3,2,2,2,1,3,5,1,1,0,1600.0,7.3777589082278725,114.1835,22.26763
463,1,2,2,1,2,1,0,0,2,0,0,1959.0,7.580189417944541,114.15178,22.28566
464,1,3,3,1,1,1,6,0,4,0,0,1545.0,7.3427791893318455,114.18465,22.30755
465,1,5,3,2,2,1,6,0,3,0,0,670.0,6.507277712385012,114.15147,22.28453
466,0,2,2,1,2,1,1,0,1,0,0,990.0,6.897704943128636,114.02951,22.20716
467,0,3,3,2,1,1,3,0,2,1,0,599.0,6.395261598115449,114.16245,22.33256
468,1,0,1,1,1,0,1,0,0,0,0,160.0,5.075173815233827,114.18148,22.2788
469,1,6,5,2,2,2,9,0,3,0,0,1512.0,7.321188556739478,114.020522,22.29621716
470,1,2,3,1,1,0,2,0,5,0,0,483.0,6.180016653652572,114.17141,22.2977
471,0,3,1,1,1,0,0,0,2,0,0,311.0,5.739792912179234,114.17101,22.29689
472,1,2,2,1,1,0,0,0,2,0,0,325.0,5.783825182329737,114.17101,22.29689
473,1,3,1,1,1,0,0,0,2,0,0,408.0,6.0112671744041615,114.17101,22.29689
474,1,3,2,1,1,0,0,0,2,0,0,287.0,5.659482215759621,114.17101,22.29689
475,1,3,2,1,1,1,0,0,2,1,0,310.0,5.736572297479192,114.16868,22.31633
476,1,5,3,2,2,1,6,0,3,0,0,553.0,6.315358001522335,114.15377,22.28595
477,0,3,5,1,2,1,7,2,1,2,0,2250.0,7.718685495198466,114.16044,22.27536
478,1,2,1,1,1,1,1,0,0,0,0,1200.0,7.090076835776092,114.18465,22.30755
479,1,3,2,1,1,0,0,0,2,0,0,232.0,5.44673737166631,114.17101,22.29689
480,1,2,2,1,1,1,1,0,4,0,0,1600.0,7.3777589082278725,114.18465,22.30755
481,0,4,3,2,1,1,6,0,3,0,0,641.0,6.46302945692067,114.15232,22.28346
482,1,0,0,1,1,0,1,0,0,0,0,210.0,5.3471075307174685,114.20884,22.29025
483,1,2,1,1,1,1,0,0,1,0,0,641.0,6.46302945692067,114.1721,22.3154
484,1,3,2,2,2,1,6,0,0,0,1,1853.0,7.52456122628536,114.16996,22.31515
485,1,2,5,1,1,0,3,1,1,1,0,388.0,5.961005339623274,114.146,22.28199
486,1,3,2,2,0,1,5,0,3,0,0,778.0,6.656726524178391,114.14236,22.28724
487,1,3,2,1,1,0,0,0,3,0,0,264.0,5.575949103146316,114.17101,22.29689
488,1,2,3,1,2,1,6,0,0,0,0,1700.0,7.438383530044307,114.18421,22.26755
489,1,5,3,2,2,1,6,0,3,0,0,826.0,6.716594773520978,114.15172,22.28584
490,0,2,2,2,2,1,1,0,0,0,0,330.0,5.799092654460526,114.16946,22.32045
491,1,6,5,4,2,2,11,5,4,4,1,1022.0,6.92951677076365,114.18071,22.27978
492,1,0,1,1,1,1,0,0,2,0,0,225.0,5.41610040220442,114.17104,22.31931
493,1,3,3,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17225,22.29779
494,1,3,3,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17348,22.29748
495,1,3,3,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17327,22.29719
496,1,3,3,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17148,22.29694
497,1,3,3,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17152,22.29726
498,1,3,3,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17295,22.29699
499,1,3,3,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17212,22.29692
500,1,3,3,1,1,1,0,0,2,0,0,2000.0,7.600902459542082,114.17336,22.29821
501,1,3,5,2,2,1,6,0,4,0,0,1335.0,7.19668657083435,114.18122,22.28043
502,1,3,3,1,1,1,0,0,2,0,0,2000.0,7.600902459542082,114.1714,22.29733
503,1,3,3,1,1,1,0,0,2,0,0,600.0,6.396929655216146,114.17319,22.29692
504,0,2,3,2,1,1,6,0,2,1,0,173.0,5.153291594497779,114.14463,22.28872
505,1,2,1,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.1779,22.29286
506,1,3,2,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17859,22.29144
507,1,3,2,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17184,22.29696
508,1,2,1,1,1,1,0,0,2,0,0,388.0,5.961005339623274,114.17206,22.29686
509,1,3,2,1,1,1,0,0,2,0,0,821.0,6.710523109452428,114.17946,22.29442
510,0,3,5,3,1,1,8,0,3,1,1,813.0,6.70073110954781,114.15279,22.28183
511,1,2,3,3,2,1,7,1,1,0,0,1180.0,7.07326971745971,114.18057,22.27812
512,0,5,3,2,2,1,6,0,3,0,0,641.0,6.46302945692067,114.15274,22.28485
513,0,5,2,3,1,0,7,3,1,0,0,788.0,6.669498089857879,114.14789,22.28375
514,0,5,3,2,2,1,6,0,3,0,0,641.0,6.46302945692067,114.15311,22.28585
515,0,5,3,2,2,1,6,0,3,0,0,602.0,6.400257445308821,114.15296,22.28479
516,1,1,1,1,1,1,0,0,2,0,0,225.0,5.41610040220442,114.17178,22.31902
517,0,5,2,2,1,1,6,0,3,0,0,641.0,6.46302945692067,114.15247,22.28314
518,1,4,5,2,0,1,6,0,5,0,0,420.0,6.040254711277414,114.17047,22.31775
519,1,4,5,2,0,1,5,0,5,0,0,426.0,6.054439346269371,114.16996,22.31963
520,1,4,5,2,0,1,5,0,5,0,0,385.0,5.953243334287785,114.17047,22.31775
521,1,1,2,2,2,1,2,0,0,0,0,910.0,6.813444599510896,114.18065,22.27791
522,0,5,3,2,2,1,6,0,3,0,0,571.0,6.3473892096560105,114.15086,22.28625
523,1,3,2,1,1,1,0,0,3,0,0,475.0,6.163314804034641,114.17156,22.31777
524,1,1,1,1,1,0,1,0,3,0,0,160.0,5.075173815233827,114.17033,22.31343
525,1,3,1,1,1,0,0,0,2,0,0,232.0,5.44673737166631,114.17101,22.29689
526,1,4,3,3,2,2,11,4,2,0,0,800.0,6.684611727667927,114.17449,22.27685
527,1,2,1,2,1,0,3,0,1,0,0,220.0,5.393627546352362,114.20711,22.33018
528,1,0,1,1,1,0,1,0,0,0,0,160.0,5.075173815233827,114.19581,22.28882
529,1,2,2,1,1,1,0,0,3,0,0,315.0,5.752572638825633,114.18466,22.27978
530,1,1,2,1,1,1,1,0,1,0,0,357.0,5.877735781779639,114.14697,22.28815
531,1,0,2,1,1,1,0,1,1,0,0,3000.0,8.006367567650246,114.18485,22.27979
532,1,2,2,1,1,0,1,0,2,1,0,667.0,6.502790045915623,113.97639,22.24269
533,1,3,2,1,1,1,0,0,3,0,0,600.0,6.396929655216146,114.18537,22.28217
534,0,4,3,2,2,1,6,0,2,0,0,746.0,6.61472560020376,114.18217,22.27469
535,1,4,3,1,1,1,0,0,3,0,0,401.0,5.993961427306569,114.17302,22.29814
536,1,3,2,1,1,1,7,0,3,1,5,1200.0,7.090076835776092,114.19241,22.28548
537,0,2,5,4,1,0,6,3,3,1,0,364.0,5.8971538676367405,114.17408,22.44128
538,0,5,3,2,1,1,6,0,3,0,0,641.0,6.46302945692067,114.1505,22.28459
539,1,3,4,2,0,1,8,0,4,0,0,186.0,5.225746673713202,114.17698,22.27824
540,0,3,1,1,1,1,0,0,3,0,0,246.0,5.5053315359323625,114.17005,22.31564
541,1,4,3,1,1,1,1,0,3,0,1,435.0,6.075346031088684,114.17252,22.29659
542,1,3,2,1,1,0,4,0,4,1,0,643.0,6.466144724237619,113.97607,22.24204
543,0,2,2,2,1,0,1,0,0,1,0,504.0,6.222576268071369,113.97743,22.24265
544,0,3,3,2,1,0,1,0,2,1,0,468.0,6.148468295917647,113.9762,22.24041
545,1,4,3,1,1,1,0,0,4,0,1,550.0,6.309918278226516,114.17094,22.29818
546,0,3,1,1,1,1,0,0,3,0,0,342.0,5.834810737062605,114.17031,22.31771
547,1,3,4,2,1,1,8,0,4,0,0,186.0,5.225746673713202,114.17978,22.27922
548,1,3,4,2,1,1,8,0,4,0,0,186.0,5.225746673713202,114.17973,22.27914
549,1,6,5,3,2,1,9,3,2,1,0,559.0,6.326149473155099,114.15001,22.33096
550,1,4,3,1,1,1,1,0,4,0,1,508.0,6.230481447578482,114.17128,22.2966
551,1,3,2,1,1,1,0,0,3,0,0,600.0,6.396929655216146,114.17167,22.31829
552,1,2,1,2,1,1,0,1,3,1,0,192.0,5.2574953720277815,114.25601,22.32456
553,1,3,1,1,1,1,0,0,4,0,0,314.0,5.749392985908253,114.17205,22.30612
554,1,4,5,2,0,1,7,0,5,0,0,622.0,6.432940092739179,114.17308,22.29948
555,1,4,5,2,0,1,7,0,5,0,1,510.0,6.234410725718371,114.17308,22.29948
556,1,4,5,2,0,1,7,0,5,0,0,795.0,6.678342114654332,114.17308,22.29948
557,0,3,2,1,1,0,5,0,2,0,0,238.0,5.472270673671475,114.18464,22.27673
558,1,3,4,1,1,0,5,0,2,0,0,238.0,5.472270673671475,114.1844,22.27661
559,1,3,2,1,1,0,2,0,2,0,0,245.0,5.501258210544727,114.18297,22.27707
560,1,3,2,2,1,0,1,0,2,0,0,237.0,5.4680601411351315,114.18513,22.2768
561,1,3,2,1,1,1,0,0,3,1,0,373.0,5.921578419643816,114.16904,22.31581
562,1,3,2,2,1,0,3,0,2,0,0,272.0,5.605802066295998,114.18322,22.27686
563,0,3,2,1,1,1,0,0,3,0,0,379.0,5.937536205082426,114.17067,22.31702
564,0,3,2,1,1,1,0,0,3,0,0,502.0,6.218600119691729,114.16867,22.31625
565,0,4,3,2,1,1,2,0,2,0,0,350.0,5.857933154483459,114.17109,22.31896
566,0,3,2,1,1,1,0,0,3,0,0,517.0,6.248042874508429,114.17079,22.31661
567,1,4,5,3,1,1,5,0,4,2,2,1297.0,7.167809184316444,114.17289,22.29638
568,1,2,5,1,1,1,1,1,1,0,0,370.0,5.91350300563827,114.27392,22.29836
569,1,3,2,1,1,1,0,0,3,0,0,342.0,5.834810737062605,114.17086,22.31776
570,1,3,3,2,1,1,0,0,4,0,0,345.0,5.84354441703136,114.16948,22.31687
571,1,4,3,2,1,1,0,0,4,0,0,421.0,6.042632833682381,114.17002,22.31589
572,1,4,2,1,1,0,0,0,3,0,0,341.0,5.831882477283517,114.17167,22.30794
573,1,3,2,1,1,0,3,0,4,0,0,279.0,5.631211781821365,114.18297,22.27745
574,1,5,2,2,1,0,4,0,2,0,0,251.0,5.5254529391317835,114.18416,22.27672
575,1,1,1,1,1,0,1,0,0,0,0,160.0,5.075173815233827,114.16987,22.31385
576,1,2,1,1,0,1,0,0,2,0,0,407.0,6.008813185442595,114.17101,22.31721
577,1,3,2,1,1,1,2,0,0,0,0,1300.0,7.170119543449628,114.18472,22.30764
578,1,3,2,1,1,1,2,0,0,0,0,1600.0,7.3777589082278725,114.18472,22.30764
579,1,5,5,2,3,1,10,0,1,0,0,928.0,6.833031732786201,114.20762,22.29071
580,0,5,3,2,2,1,6,0,3,0,0,602.0,6.400257445308821,114.15128,22.28455
581,0,4,5,2,2,1,9,5,1,2,2,2120.0,7.659171367666058,114.30652,22.39057
582,1,2,2,1,1,1,1,0,0,0,0,1200.0,7.090076835776092,114.18472,22.30764
583,1,3,3,2,1,1,0,0,4,0,0,391.0,5.968707559985366,114.16841,22.31596
584,1,5,5,2,2,2,9,0,3,1,5,1200.0,7.090076835776092,114.19367,22.28887
585,1,5,5,3,2,2,8,0,3,1,5,1000.0,6.907755278982137,114.19202,22.28865
586,1,4,4,2,0,1,7,0,5,0,0,708.0,6.56244409369372,114.17308,22.29948
587,1,2,3,1,2,1,10,4,1,0,0,3538.0,8.17131687471973,114.14002,22.28552
588,1,5,5,2,1,1,8,0,2,0,0,433.0,6.07073772800249,114.16249,22.32914
589,0,5,5,2,1,0,7,0,2,0,0,388.0,5.961005339623274,114.16139,22.32669
590,1,5,5,2,1,1,8,0,1,0,0,796.0,6.679599185844383,114.16232,22.32883
591,0,3,5,1,2,0,6,2,1,0,0,479.0,6.171700597410915,114.14372,22.28756
592,1,4,4,2,1,1,5,0,0,0,0,1370.0,7.222566018822171,114.18472,22.30764
593,0,3,2,1,2,0,8,2,0,0,0,768.0,6.643789733147672,114.10547,22.2288
